County_Code,County_Name,Const_Code,Constituency_Name,Caw_Code,Caw_Name,PS_Code,Polling_Station_Name,lon,lat
002,Kwale,008,Lungalunga,0037,Mwereni,051,Mbuji Primary School,,
002,Kwale,008,Lungalunga,0037,Mwereni,052,Kilimangodo Primary School,39.077017,-4.352052
002,Kwale,008,Lungalunga,0037,Mwereni,053,Magombani Primary School,39.045888,-4.29393
002,Kwale,008,Lungalunga,0037,Mwereni,054,Mwakalanga Primary School,39.025398,-4.35544
002,Kwale,008,Lungalunga,0037,Mwereni,055,Bidinimole Primary School,39.016288,-4.23696
002,Kwale,008,Lungalunga,0037,Mwereni,056,Mtumwa Primary School,39.086376,-4.251175
002,Kwale,008,Lungalunga,0037,Mwereni,057,Mteza Primary School,,
002,Kwale,008,Lungalunga,0037,Mwereni,058,Mwereni Primary School,39.137586,-4.338248
002,Kwale,008,Lungalunga,0037,Mwereni,059,Maringoni Feeder School,,
002,Kwale,008,Lungalunga,0037,Mwereni,060,Mtsunga Primary School,,
002,Kwale,008,Lungalunga,0037,Mwereni,061,Mwereni Secondary School,,
002,Kwale,008,Lungalunga,0037,Mwereni,062,Kalalani Primary School,39.030888,-4.3277
002,Kwale,008,Lungalunga,0037,Mwereni,063,Mwamtsefu Primary School,39.166628,-4.49351
002,Kwale,008,Lungalunga,0037,Mwereni,064,Kidziweni Trading Centre,,
002,Kwale,008,Lungalunga,0038,Vanga,065,Vanga Primary School,39.216485,-4.659682
002,Kwale,008,Lungalunga,0038,Vanga,066,Kiwegu Primary School,39.201635,-4.635127
002,Kwale,008,Lungalunga,0038,Vanga,067,Kidomaya Primary School,39.177676,-4.565103
002,Kwale,008,Lungalunga,0038,Vanga,068,Mwamose Primary School,39.161806,-0.55385
002,Kwale,008,Lungalunga,0038,Vanga,069,Tsuini Primary School,39.167597,-4.603957
002,Kwale,008,Lungalunga,0038,Vanga,070,Mwalewa Primary School,39.146967,-4.588131
002,Kwale,008,Lungalunga,0038,Vanga,071,Ngathini Primary School,39.136348,-4.619415
002,Kwale,008,Lungalunga,0038,Vanga,072,Jego Primary School,39.187648,-4.646641
002,Kwale,008,Lungalunga,0038,Vanga,073,Mgombezi Primary School,39.134109,-4.51945
002,Kwale,008,Lungalunga,0038,Vanga,074,Mahuruni Primary School,39.154669,-4.539322
002,Kwale,008,Lungalunga,0038,Vanga,075,Lunga Lunga Primary School,39.122657,-4.554616
002,Kwale,008,Lungalunga,0038,Vanga,076,Perani Primary School,39.178586,-4.526443
002,Kwale,008,Lungalunga,0038,Vanga,077,Makwenyeni Primary School,39.078615,-4.549722
002,Kwale,008,Lungalunga,0038,Vanga,078,Godo Primary School,39.037608,-4.532786
002,Kwale,008,Lungalunga,0038,Vanga,079,Jua Kali Nursery School,,
002,Kwale,009,Matuga,0039,Tsimba Golini,001,Galana Nursery School,,
002,Kwale,009,Matuga,0039,Tsimba Golini,002,Mwananyahi Nursery School,,
002,Kwale,009,Matuga,0039,Tsimba Golini,003,Chirimani Primary School,39.492031,-4.244576
002,Kwale,009,Matuga,0039,Tsimba Golini,004,Dima Primary School,,
002,Kwale,009,Matuga,0039,Tsimba Golini,005,Jorori Primary School,39.474398,-4.27839
002,Kwale,009,Matuga,0039,Tsimba Golini,006,Mwamgunga Primary School,,
002,Kwale,009,Matuga,0039,Tsimba Golini,007,Vuga Primary School,39.665286,-3.804705
002,Kwale,009,Matuga,0039,Tsimba Golini,008,Bila Shaka Primary School,,
002,Kwale,009,Matuga,0039,Tsimba Golini,009,Kwale Primary School,39.459815,-4.181023
002,Kwale,009,Matuga,0039,Tsimba Golini,010,Ziwani Primary School,39.791433,-3.361859
002,Kwale,009,Matuga,0039,Tsimba Golini,011,Golini Primary School,39.468443,-4.159075
002,Kwale,009,Matuga,0039,Tsimba Golini,012,Vyongwani Primary School,39.487369,-4.154383
002,Kwale,009,Matuga,0039,Tsimba Golini,013,Mteza Primary School,,
002,Kwale,009,Matuga,0039,Tsimba Golini,014,Mbuguni Primary School,39.55248,-4.107812
002,Kwale,009,Matuga,0039,Tsimba Golini,015,Mwambara Primary School,,
002,Kwale,009,Matuga,0039,Tsimba Golini,016,Kitsanze Primary School,,
002,Kwale,009,Matuga,0039,Tsimba Golini,017,Godoni Chinarini Nursery School,,
002,Kwale,009,Matuga,0039,Tsimba Golini,018,Madrasa Iqra Nursery School,,
002,Kwale,009,Matuga,0039,Tsimba Golini,019,Mwanzwani Nursery School,,
002,Kwale,009,Matuga,0039,Tsimba Golini,020,Lunguma Primary School,39.497937,-4.129749
002,Kwale,009,Matuga,0039,Tsimba Golini,021,Mwangaza Visionary Primary School,39.245371,-4.438513
002,Kwale,009,Matuga,0039,Tsimba Golini,022,Kwale High School,,
002,Kwale,009,Matuga,0039,Tsimba Golini,023,Kwale Baraza Park Grounds,,
002,Kwale,009,Matuga,0039,Tsimba Golini,024,Public Works Workshop Zungu,,
002,Kwale,009,Matuga,0039,Tsimba Golini,025,Msulwa Primary School,,
002,Kwale,009,Matuga,0039,Tsimba Golini,026,Boyani Primary School,39.485028,-4.29702
002,Kwale,009,Matuga,0039,Tsimba Golini,027,Kwale Medium Prison,,
002,Kwale,009,Matuga,0039,Tsimba Golini,028,Mbegani Nursery School,,
002,Kwale,009,Matuga,0040,Waa,029,Jamia Nursery School,,
002,Kwale,009,Matuga,0040,Waa,030,Kiteje Primary School,39.607108,-4.121466
002,Kwale,009,Matuga,0040,Waa,031,Ningawa Primary School,39.601063,-4.128577
002,Kwale,009,Matuga,0040,Waa,032,Mkumbi Primary School,39.609187,-4.101516
002,Kwale,009,Matuga,0040,Waa,033,Pungu Primary School,39.627767,-4.121021
002,Kwale,009,Matuga,0040,Waa,034,Zibani Primary School,39.613538,-4.130589
002,Kwale,009,Matuga,0040,Waa,035,Ng Ombeni Primary School,,
002,Kwale,009,Matuga,0040,Waa,036,Denyenye Primary School,39.617677,-4.146078
002,Kwale,009,Matuga,0040,Waa,037,Waa Primary School,,
002,Kwale,009,Matuga,0040,Waa,038,Mkokoni Primary School,41.296228,-1.97056
002,Kwale,009,Matuga,0040,Waa,039,Matuga Primary School,39.569871,-4.172134
002,Kwale,009,Matuga,0040,Waa,040,Yeje Primary School,39.588328,-4.17776
002,Kwale,009,Matuga,0040,Waa,041,Sheep And Goats Social Hall,,
002,Kwale,009,Matuga,0040,Waa,042,Kombani Primary School,39.580384,-4.19212
002,Kwale,009,Matuga,0040,Waa,043,Bowa Primary School,39.597236,-4.202123
002,Kwale,009,Matuga,0040,Waa,044,Bararabu Nursery School,,
002,Kwale,009,Matuga,0040,Waa,045,Voroni Primary School,39.562559,-4.195505
002,Kwale,009,Matuga,0040,Waa,046,Mbweka Primary School,39.588108,-4.16629
002,Kwale,009,Matuga,0041,Tiwi,047,Vinuni Primary School,39.555289,-4.213992
002,Kwale,009,Matuga,0041,Tiwi,048,Chai Primary School,39.571031,-4.223836
002,Kwale,009,Matuga,0041,Tiwi,049,Mwaligulu Primary School,39.588857,-4.229142
002,Kwale,009,Matuga,0041,Tiwi,050,Tiwi Primary School,39.578851,-4.234317
002,Kwale,009,Matuga,0041,Tiwi,051,Kirudi Primary School,39.581271,-4.2343
002,Kwale,009,Matuga,0041,Tiwi,052,Mwadinda Primary School,39.582617,-4.24317
002,Kwale,009,Matuga,0041,Tiwi,053,Mwachema Primary School,39.572038,-4.253487
002,Kwale,009,Matuga,0041,Tiwi,054,Nimuyumba Primary School,,
002,Kwale,009,Matuga,0041,Tiwi,055,Chongolo Primary School,39.577795,-4.247708
002,Kwale,009,Matuga,0041,Tiwi,056,Muungano Primary School,39.549425,-4.235417
002,Kwale,009,Matuga,0041,Tiwi,057,Mwamlongo Madrassa,,
002,Kwale,009,Matuga,0041,Tiwi,058,Mwamivi Primary School,39.538086,-4.224233
002,Kwale,009,Matuga,0042,Kubo South,059,Lukore Primary School,39.315238,-4.35274
002,Kwale,009,Matuga,0042,Kubo South,060,Mkanda Primary School,39.337468,-4.33817
002,Kwale,009,Matuga,0042,Kubo South,061,Kichaka Simba Primary School,,
002,Kwale,009,Matuga,0042,Kubo South,062,Mwaluvanga Primary School,39.362638,-4.38069
002,Kwale,009,Matuga,0042,Kubo South,063,Mwagodzo Primary School,39.404058,-4.38096
002,Kwale,009,Matuga,0042,Kubo South,064,Kidongo Primary School,39.382408,-4.32527
002,Kwale,009,Matuga,0042,Kubo South,065,Kipambani Primary School,39.408558,-4.338
002,Kwale,009,Matuga,0042,Kubo South,066,Shimbahills Secondary School,,
002,Kwale,009,Matuga,0042,Kubo South,067,Makobe Primary School,39.396978,-4.34674
002,Kwale,009,Matuga,0042,Kubo South,068,Stephen Kanja Primary School,39.430788,-4.31572
002,Kwale,009,Matuga,0042,Kubo South,069,Mwapala Primary School,39.454792,-4.341918
002,Kwale,009,Matuga,0042,Kubo South,070,Simanya Primary School,39.220408,-4.34821
002,Kwale,009,Matuga,0042,Kubo South,071,Kibuyuni Primary School,39.312267,-4.396463
002,Kwale,009,Matuga,0042,Kubo South,072,Mkanda 1 Nursery School,,
002,Kwale,009,Matuga,0042,Kubo South,073,Mwaleni Nursery School,,
002,Kwale,009,Matuga,0042,Kubo South,074,Mkundi Primary School,39.246864,-4.366824
002,Kwale,009,Matuga,0042,Kubo South,075,Mawia Adult Centre,,
002,Kwale,009,Matuga,0042,Kubo South,076,Katangini Nursery School,,
002,Kwale,009,Matuga,0042,Kubo South,077,Msulwa Village Trading Centre,,
002,Kwale,009,Matuga,0042,Kubo South,078,Boyani Village Shopping Centre,,
002,Kwale,009,Matuga,0042,Kubo South,079,Magwasheni Primary School,39.278979,-4.358532
002,Kwale,009,Matuga,0042,Kubo South,080,Mangawani Primary School,39.299288,-4.392391
002,Kwale,009,Matuga,0042,Kubo South,081,Mnyalatsoni Primary School,39.229958,-4.37324
002,Kwale,009,Matuga,0043,Mkongani,082,Pumwani Nursery School,,
002,Kwale,009,Matuga,0043,Mkongani,083,Maponda Primary School,39.285018,-4.25699
002,Kwale,009,Matuga,0043,Mkongani,084,Kibarani Nursery School,,
002,Kwale,009,Matuga,0043,Mkongani,085,Mbararani Nursery School,,
002,Kwale,009,Matuga,0043,Mkongani,086,Deri Nursery School,,
002,Kwale,009,Matuga,0043,Mkongani,087,Mkomba Primary School,39.258498,-4.3047
002,Kwale,009,Matuga,0043,Mkongani,088,Tiribe Primary School,39.249008,-4.33091
002,Kwale,009,Matuga,0043,Mkongani,089,Mkongani Primary School,39.90633,-3.369774
002,Kwale,009,Matuga,0043,Mkongani,090,Mtsamviani Primary School,39.2342,-4.26941
002,Kwale,009,Matuga,0043,Mkongani,091,Mzinji Primary School,39.224826,-4.297248
002,Kwale,009,Matuga,0043,Mkongani,092,Miamba Primary School,39.254377,-4.25118
002,Kwale,009,Matuga,0043,Mkongani,093,Mbegani Primary School,39.195908,-4.36535
002,Kwale,009,Matuga,0043,Mkongani,094,Kizibe Primary School,39.301698,-4.25844
002,Kwale,009,Matuga,0043,Mkongani,095,Mirihini Primary School,39.600068,-3.43625
002,Kwale,009,Matuga,0043,Mkongani,096,Kajiweni Primary School,,
002,Kwale,009,Matuga,0043,Mkongani,097,Miatsani Primary School,39.312458,-4.17389
002,Kwale,009,Matuga,0043,Mkongani,098,Mlafyeni Primary School,39.363308,-4.1773
002,Kwale,009,Matuga,0043,Mkongani,099,Tserezani Primary School,39.368492,-4.225314
002,Kwale,009,Matuga,0043,Mkongani,100,Mtsangatamu Primary School,39.396058,-4.202644
002,Kwale,009,Matuga,0043,Mkongani,101,Burani Primary School,39.349189,-4.247479
002,Kwale,009,Matuga,0043,Mkongani,102,Bahakanda Primary School,39.33103,-4.268402
002,Kwale,009,Matuga,0043,Mkongani,103,Mwaryarya Nursery School,,
002,Kwale,009,Matuga,0043,Mkongani,104,Mwamtobo Nursery School,,
002,Kwale,010,Kinango,0044,Ndavaya,001,Ngauro Primary  School,,
002,Kwale,010,Kinango,0044,Ndavaya,002,Mwalukombe Primary  School,39.241961,-4.165997
002,Kwale,010,Kinango,0044,Ndavaya,003,Magodzoni Primary  School,,
002,Kwale,010,Kinango,0044,Ndavaya,004,Kifyonzo  Primary  School,39.2531,-4.201099
002,Kwale,010,Kinango,0044,Ndavaya,005,Maphanga  Primary  School,,
002,Kwale,010,Kinango,0044,Ndavaya,006,Ndauni Primary  School,39.172732,-4.158983
002,Kwale,010,Kinango,0044,Ndavaya,007,Mabanda Primary School,39.179213,-4.279925
002,Kwale,010,Kinango,0044,Ndavaya,008,Gulanze Primary  School,39.20548,-4.192581
002,Kwale,010,Kinango,0044,Ndavaya,009,Mwachanda Primary  School,39.179078,-4.223907
002,Kwale,010,Kinango,0044,Ndavaya,010,Gulanze Youth Polytechnic,,
002,Kwale,010,Kinango,0044,Ndavaya,011,Ndavaya Primary  School,39.163867,-4.26464
002,Kwale,010,Kinango,0044,Ndavaya,012,Gandini South Primary  School,39.795018,-3.17518
002,Kwale,010,Kinango,0044,Ndavaya,013,Bomani Primary School,39.1467,-4.250242
002,Kwale,010,Kinango,0044,Ndavaya,014,Mkang'ombe  Primary  School,39.14249,-4.198388
002,Kwale,010,Kinango,0044,Ndavaya,015,Mbwaleni  Primary  School,,
002,Kwale,010,Kinango,0044,Ndavaya,016,Mbita Primary  School,38.946558,-4.18712
002,Kwale,010,Kinango,0044,Ndavaya,017,Mwakijembe Primary School,39.105762,-4.152743
002,Kwale,010,Kinango,0044,Ndavaya,018,Mwaluvuno  Primary School,39.087935,-4.217114
002,Kwale,010,Kinango,0044,Ndavaya,019,Vyogato Primary  School,,
002,Kwale,010,Kinango,0044,Ndavaya,020,Dzoyahewa  Nursery  School,,
002,Kwale,010,Kinango,0044,Ndavaya,021,Mbuluni  Primary  School,,
002,Kwale,010,Kinango,0044,Ndavaya,022,Mwandimu Primary  School,,
002,Kwale,010,Kinango,0044,Ndavaya,023,Bumani Primary  School,,
002,Kwale,010,Kinango,0044,Ndavaya,024,Kawelu Nursery  School,,
002,Kwale,010,Kinango,0044,Ndavaya,025,Mafundani Nursery  School,,
002,Kwale,010,Kinango,0045,Puma,026,Chirima Cha Uha Primary  School,,
002,Kwale,010,Kinango,0045,Puma,027,Mazol A Primary School,,
002,Kwale,010,Kinango,0045,Puma,028,Mabamani  Primary  School,,
002,Kwale,010,Kinango,0045,Puma,029,Gangani Primary  School,,
002,Kwale,010,Kinango,0045,Puma,030,Kisimani Primary  School,,
002,Kwale,010,Kinango,0045,Puma,031,Bang'a  Primary  School,39.239067,-4.097345
002,Kwale,010,Kinango,0045,Puma,032,Malungoni  Primary  School,,
002,Kwale,010,Kinango,0045,Puma,033,Bishop Kalu  Primary  School,39.280078,-4.09742
002,Kwale,010,Kinango,0045,Puma,034,Rorogi  Primary  School,,
002,Kwale,010,Kinango,0045,Puma,035,Vigurungani  Primary  School,39.167165,-4.044176
002,Kwale,010,Kinango,0045,Puma,036,Mwangoni Primary  School,39.184193,-4.077081
002,Kwale,010,Kinango,0045,Puma,037,Maendeleo  Primary  School,,
002,Kwale,010,Kinango,0045,Puma,038,Tata Primary  School,39.118618,-4.04188
002,Kwale,010,Kinango,0045,Puma,039,Nyango Primary  School,,
002,Kwale,010,Kinango,0045,Puma,040,Mbilini  Primary  School,39.05052,-4.131706
002,Kwale,010,Kinango,0045,Puma,041,Kasageni Primary  School,39.133608,-4.092461
002,Kwale,010,Kinango,0045,Puma,042,Dzimanya  Primary  School,,
002,Kwale,010,Kinango,0045,Puma,043,Gozani Primary  School,,
002,Kwale,010,Kinango,0045,Puma,044,Bang'a Nursery  School,,
002,Kwale,010,Kinango,0045,Puma,045,Kideri Primary  School,39.135158,-4.0114
002,Kwale,010,Kinango,0045,Puma,046,Wamasa Primary  School,39.002988,-4.04971
002,Kwale,010,Kinango,0045,Puma,047,Mulingo Nursery  School,,
002,Kwale,010,Kinango,0045,Puma,048,Karyaka  Primary  School,,
002,Kwale,010,Kinango,0045,Puma,049,Metani  Nursery    School,,
002,Kwale,010,Kinango,0045,Puma,050,Magongoni Nursery  School,,
002,Kwale,010,Kinango,0046,Kinango,051,Kinango Primary  School,39.312458,-4.140507
002,Kwale,010,Kinango,0046,Kinango,052,Gwadu Primary  School,39.351708,-4.14941
002,Kwale,010,Kinango,0046,Kinango,053,Amani Primary  School,39.867568,-1.10611
002,Kwale,010,Kinango,0046,Kinango,054,Amkeni Nursery  School,,
002,Kwale,010,Kinango,0046,Kinango,055,St. Joseph  Primary  School,39.615638,-4.02848
002,Kwale,010,Kinango,0046,Kinango,056,St. Luke's Primary  School,39.615638,-4.02848
002,Kwale,010,Kinango,0046,Kinango,057,Moyeni Primary  School,39.391358,-4.14535
002,Kwale,010,Kinango,0046,Kinango,058,Ng'onzini Primary  School,39.424698,-4.12968
002,Kwale,010,Kinango,0046,Kinango,059,Dumbule Primary  School,39.370228,-4.11937
002,Kwale,010,Kinango,0046,Kinango,060,Mwaluganje  Primary  School,,
002,Kwale,010,Kinango,0046,Kinango,061,Gandini Central Primary  School,39.795018,-3.17518
002,Kwale,010,Kinango,0046,Kinango,062,Chifusini Primary  School,,
002,Kwale,010,Kinango,0046,Kinango,063,Lutsangani Primary  School,39.512448,-4.06489
002,Kwale,010,Kinango,0046,Kinango,064,Dzivani  Primary  School,39.528617,-4.036222
002,Kwale,010,Kinango,0046,Kinango,065,Tsunza  Primary  School,39.562534,-4.055809
002,Kwale,010,Kinango,0046,Kinango,066,Mkilo Primary  School,,
002,Kwale,010,Kinango,0046,Kinango,067,Chizini Primary  School,39.497379,-4.040752
002,Kwale,010,Kinango,0046,Kinango,068,Sembe  Primary  School,,
002,Kwale,010,Kinango,0046,Kinango,069,Nzovuni Primary School,39.406533,-4.080382
002,Kwale,010,Kinango,0046,Kinango,070,Yapha  Primary  School,39.371708,-4.09496
002,Kwale,010,Kinango,0046,Kinango,071,Kibandaongo Primary  School,39.396578,-4.044838
002,Kwale,010,Kinango,0046,Kinango,072,Mitangani Nursery   School,,
002,Kwale,010,Kinango,0046,Kinango,073,Mikanjuni Nursery  School,,
002,Kwale,010,Kinango,0046,Kinango,074,Dzendereni Primary  School,,
002,Kwale,010,Kinango,0046,Kinango,075,Mwangani Primary  School,,
002,Kwale,010,Kinango,0046,Kinango,076,Tsahuni Nursery   School,,
002,Kwale,010,Kinango,0047,Mackinnon Road,077,Kilibasi  Primary  School,38.949598,-3.972156
002,Kwale,010,Kinango,0047,Mackinnon Road,078,Busho Primary  School,39.05545,-3.916223
002,Kwale,010,Kinango,0047,Mackinnon Road,079,Mgalani  Primary  School,,
002,Kwale,010,Kinango,0047,Mackinnon Road,080,Jeffery  Primary  School,,
002,Kwale,010,Kinango,0047,Mackinnon Road,081,Cafgem  Primary  School,,
002,Kwale,010,Kinango,0047,Mackinnon Road,082,Bahakwenu  Primary  School,39.094146,-3.788289
002,Kwale,010,Kinango,0047,Mackinnon Road,083,Fuleye Primary  School,39.15201,-3.769977
002,Kwale,010,Kinango,0047,Mackinnon Road,084,Magale Primary  School,39.104714,-3.813063
002,Kwale,010,Kinango,0047,Mackinnon Road,085,Taru  Primary  School,39.147195,-3.741808
002,Kwale,010,Kinango,0047,Mackinnon Road,086,Gurujo  Nursery  School,,
002,Kwale,010,Kinango,0047,Mackinnon Road,087,Chigutu  Primary  School,39.202571,-3.955409
002,Kwale,010,Kinango,0047,Mackinnon Road,088,Vinyunduni  Primary  School,39.1413,-3.952648
002,Kwale,010,Kinango,0047,Mackinnon Road,089,Kituu  Primary  School,39.247479,-4.033676
002,Kwale,010,Kinango,0047,Mackinnon Road,090,Makamini Primary  School,39.244138,-3.986178
002,Kwale,010,Kinango,0047,Mackinnon Road,091,Bumburi  Primary   School,39.303313,-3.953733
002,Kwale,010,Kinango,0047,Mackinnon Road,092,Egu  Primary  School,39.135051,-3.679791
002,Kwale,010,Kinango,0047,Mackinnon Road,093,Nyari  Primary  School,39.206676,-3.708451
002,Kwale,010,Kinango,0047,Mackinnon Road,094,Meti  Nursery  School,,
002,Kwale,010,Kinango,0047,Mackinnon Road,095,Dzisuhuni  Primary  School,,
002,Kwale,010,Kinango,0047,Mackinnon Road,096,Mdomo  Primary  School,39.225061,-3.904126
002,Kwale,010,Kinango,0047,Mackinnon Road,097,Meli-Kubwa Primary  School,,
002,Kwale,010,Kinango,0047,Mackinnon Road,098,Mlunguni  Primary  School,,
002,Kwale,010,Kinango,0047,Mackinnon Road,099,Maiyini  Primary  School,,
002,Kwale,010,Kinango,0047,Mackinnon Road,100,Mwanabt Railway Station(Dispensary),,
002,Kwale,010,Kinango,0048,Chengoni/Samburu,101,Silaloni  Primary  School,39.283649,-3.622375
002,Kwale,010,Kinango,0048,Chengoni/Samburu,102,Mwarovesa  Primary  School,39.266928,-3.680306
002,Kwale,010,Kinango,0048,Chengoni/Samburu,103,Shauri Moyo Primary   School,39.825724,-3.753984
002,Kwale,010,Kinango,0048,Chengoni/Samburu,104,Maji Ya Chumvi Primary  School,39.779938,-3.14343
002,Kwale,010,Kinango,0048,Chengoni/Samburu,105,Chanzou  Primary  School,39.317994,-3.724047
002,Kwale,010,Kinango,0048,Chengoni/Samburu,106,Mtulu  Primary  School,39.242375,-3.759407
002,Kwale,010,Kinango,0048,Chengoni/Samburu,107,Chengoni  Primary  School,39.709707,-3.868
002,Kwale,010,Kinango,0048,Chengoni/Samburu,108,Ndohivyo Primary School,39.261033,-3.796577
002,Kwale,010,Kinango,0048,Chengoni/Samburu,109,Samburu  Primary  School,39.274037,-3.783053
002,Kwale,010,Kinango,0048,Chengoni/Samburu,110,Kinagoni  Primary  School,39.534523,-3.749121
002,Kwale,010,Kinango,0048,Chengoni/Samburu,111,Mwangea  Primary  School,39.708888,-3.267311
002,Kwale,010,Kinango,0048,Chengoni/Samburu,112,Kwa Kadogo Primary  School,40.029508,-3.22963
002,Kwale,010,Kinango,0048,Chengoni/Samburu,113,Kazamoyo Primary  School,,
002,Kwale,010,Kinango,0048,Chengoni/Samburu,114,Mwembeni  Primary  School,39.192533,-3.772676
002,Kwale,010,Kinango,0048,Chengoni/Samburu,115,Gora  Primary  School,39.308179,-3.799986
002,Kwale,010,Kinango,0048,Chengoni/Samburu,116,Mwandoni  Primary   School,,
002,Kwale,010,Kinango,0048,Chengoni/Samburu,117,Mwambani  Primary  School,39.204333,-3.874181
002,Kwale,010,Kinango,0048,Chengoni/Samburu,118,Mwangoloto Primary  School,39.363252,-3.757495
002,Kwale,010,Kinango,0048,Chengoni/Samburu,119,Chituoni  Nursery School,,
002,Kwale,010,Kinango,0049,Mwavumbo,120,Mwabila  Primary  School,39.393549,-3.856518
002,Kwale,010,Kinango,0049,Mwavumbo,121,Chigombero  Primary  School,39.336678,-4.500726
002,Kwale,010,Kinango,0049,Mwavumbo,122,Matumbi Primary  School,39.383822,-3.966706
002,Kwale,010,Kinango,0049,Mwavumbo,123,Chidzipwa  Primary  School,,
002,Kwale,010,Kinango,0049,Mwavumbo,124,Pemba  Primary  School,39.434871,-3.954413
002,Kwale,010,Kinango,0049,Mwavumbo,125,Ni Hutu  Primary  School,,
002,Kwale,010,Kinango,0049,Mwavumbo,126,Vitsakaviri  Primary  School,,
002,Kwale,010,Kinango,0049,Mwavumbo,127,Mavirivirini  Primary  School,39.471191,-3.91577
002,Kwale,010,Kinango,0049,Mwavumbo,128,Mgandini  Primary  School,39.523188,-3.934881
002,Kwale,010,Kinango,0049,Mwavumbo,129,Madikoni Primary  School,,
002,Kwale,010,Kinango,0049,Mwavumbo,130,Mwashanga  Primary  School,39.48736,-3.940744
002,Kwale,010,Kinango,0049,Mwavumbo,131,Kafuduni  Primary  School,39.499722,-3.91134
002,Kwale,010,Kinango,0049,Mwavumbo,132,Maweu  Primary  School,39.464101,-3.944376
002,Kwale,010,Kinango,0049,Mwavumbo,133,Kaluweni  Primary  School,,
002,Kwale,010,Kinango,0049,Mwavumbo,134,Kalalani Social  Hall,,
002,Kwale,010,Kinango,0049,Mwavumbo,135,Sega  Primary  School,,
002,Kwale,010,Kinango,0049,Mwavumbo,136,Mwanda  Primary  School,38.296458,-3.39585
002,Kwale,010,Kinango,0049,Mwavumbo,137,Dzombo  Primary  School,39.213879,-4.451458
002,Kwale,010,Kinango,0049,Mwavumbo,138,Gwasheni  Primary  School,39.432136,-3.85346
002,Kwale,010,Kinango,0049,Mwavumbo,139,Kaphingo  Primary  School,,
002,Kwale,010,Kinango,0049,Mwavumbo,140,Mariakani  Roman Primary  School,,
002,Kwale,010,Kinango,0049,Mwavumbo,141,Julani  Primary  School,39.374125,-3.823757
002,Kwale,010,Kinango,0049,Mwavumbo,142,Kumbulu  Primary  School,39.406222,-3.884264
002,Kwale,010,Kinango,0049,Mwavumbo,143,Lutsangani- North  Primary  School,,
002,Kwale,010,Kinango,0049,Mwavumbo,144,Mlola Nursery  School,,
002,Kwale,010,Kinango,0049,Mwavumbo,145,Mubande  Primary  School,,
